sub-ID roi-ID volOverlap volAALroi quotient
1004 020 6 18068 0.000332079
1005 020 0 18068 0
1006 020 0 18068 0
1007 020 0 18068 0
1008 020 0 18068 0
1009 020 0 18068 0
1010 020 0 18068 0
1011 020 0 18068 0
1012 020 0 18068 0
1013 020 0 18068 0
1014 020 0 18068 0
1015 020 0 18068 0
1016 020 0 18068 0
1017 020 0 18068 0
1018 020 0 18068 0
1019 020 0 18068 0
1020 020 0 18068 0
1021 020 0 18068 0
1022 020 0 18068 0
1023 020 0 18068 0
1024 020 0 18068 0
1025 020 0 18068 0
1026 020 0 18068 0
1027 020 0 18068 0
1028 020 0 18068 0
1029 020 0 18068 0
1030 020 0 18068 0
1031 020 0 18068 0
1032 020 0 18068 0
1033 020 0 18068 0
1034 020 0 18068 0
1035 020 0 18068 0
1036 020 0 18068 0
1037 020 0 18068 0
1038 020 0 18068 0
1039 020 0 18068 0
1040 020 0 18068 0
1041 020 0 18068 0
1042 020 0 18068 0
1043 020 0 18068 0
1044 020 0 18068 0
1045 020 0 18068 0
1046 020 0 18068 0
1047 020 0 18068 0
1048 020 0 18068 0
1049 020 0 18068 0
1050 020 0 18068 0
1051 020 0 18068 0
1052 020 0 18068 0
1053 020 0 18068 0
1054 020 0 18068 0
1055 020 0 18068 0
1056 020 0 18068 0
1057 020 0 18068 0
1058 020 0 18068 0
1059 020 0 18068 0
1060 020 0 18068 0
1002 021 0 2204 0
1003 021 0 2204 0
1004 021 0 2204 0
1005 021 0 2204 0
1006 021 0 2204 0
1007 021 0 2204 0
1008 021 0 2204 0
1009 021 0 2204 0
1010 021 0 2204 0
1011 021 0 2204 0
1012 021 0 2204 0
1013 021 0 2204 0
1014 021 0 2204 0
1015 021 0 2204 0
1016 021 0 2204 0
1017 021 0 2204 0
1018 021 0 2204 0
1019 021 0 2204 0
1020 021 0 2204 0
1021 021 0 2204 0
1022 021 0 2204 0
1023 021 0 2204 0
1024 021 0 2204 0
1025 021 0 2204 0
1026 021 0 2204 0
1027 021 0 2204 0
1028 021 0 2204 0
1029 021 0 2204 0
1030 021 0 2204 0
1031 021 0 2204 0
1032 021 0 2204 0
1033 021 0 2204 0
1034 021 0 2204 0
1035 021 0 2204 0
1036 021 0 2204 0
1037 021 0 2204 0
1038 021 0 2204 0
1039 021 0 2204 0
1040 021 0 2204 0
1041 021 0 2204 0
1042 021 0 2204 0
1043 021 0 2204 0
1044 021 0 2204 0
1045 021 0 2204 0
1046 021 0 2204 0
1047 021 0 2204 0
1048 021 0 2204 0
1049 021 0 2204 0
1050 021 0 2204 0
1051 021 0 2204 0
1052 021 0 2204 0
1053 021 0 2204 0
1054 021 0 2204 0
1055 021 0 2204 0
1056 021 0 2204 0
1057 021 0 2204 0
1058 021 0 2204 0
1059 021 693 2204 0.314428
1060 021 0 2204 0
1002 022 0 2221 0
1003 022 0 2221 0
1004 022 0 2221 0
1005 022 0 2221 0
1006 022 0 2221 0
1007 022 0 2221 0
1008 022 0 2221 0
1009 022 0 2221 0
1010 022 0 2221 0
1011 022 0 2221 0
1012 022 0 2221 0
1013 022 0 2221 0
1014 022 0 2221 0
1015 022 0 2221 0
1016 022 0 2221 0
1017 022 0 2221 0
1018 022 0 2221 0
1019 022 0 2221 0
1020 022 0 2221 0
1021 022 0 2221 0
1022 022 0 2221 0
1023 022 0 2221 0
1024 022 0 2221 0
1025 022 0 2221 0
1026 022 0 2221 0
1027 022 0 2221 0
1028 022 0 2221 0
1029 022 0 2221 0
1030 022 0 2221 0
1031 022 0 2221 0
1032 022 0 2221 0
1033 022 0 2221 0
1034 022 0 2221 0
1035 022 0 2221 0
1036 022 0 2221 0
1037 022 0 2221 0
1038 022 0 2221 0
1039 022 0 2221 0
1040 022 0 2221 0
1041 022 0 2221 0
1042 022 0 2221 0
1043 022 0 2221 0
1044 022 0 2221 0
1045 022 0 2221 0
1046 022 0 2221 0
1047 022 0 2221 0
1048 022 0 2221 0
1049 022 0 2221 0
1050 022 0 2221 0
1051 022 0 2221 0
1052 022 0 2221 0
1053 022 0 2221 0
1054 022 173 2221 0.0778928
1055 022 10 2221 0.00450248
1056 022 0 2221 0
1057 022 0 2221 0
1058 022 0 2221 0
1059 022 0 2221 0
1060 022 0 2221 0
1002 023 0 22697 0
1003 023 0 22697 0
1004 023 0 22697 0
1005 023 0 22697 0
1006 023 0 22697 0
1007 023 0 22697 0
1008 023 0 22697 0
1009 023 0 22697 0
1010 023 0 22697 0
1011 023 0 22697 0
1012 023 0 22697 0
1013 023 0 22697 0
1014 023 0 22697 0
1015 023 0 22697 0
1016 023 0 22697 0
1017 023 0 22697 0
1018 023 0 22697 0
1019 023 0 22697 0
1020 023 0 22697 0
1021 023 0 22697 0
1022 023 0 22697 0
1023 023 0 22697 0
1024 023 0 22697 0
1025 023 0 22697 0
1026 023 0 22697 0
1027 023 0 22697 0
1028 023 0 22697 0
1029 023 0 22697 0
1030 023 0 22697 0
1031 023 0 22697 0
1032 023 0 22697 0
1033 023 0 22697 0
1034 023 0 22697 0
1035 023 0 22697 0
1036 023 0 22697 0
1037 023 0 22697 0
1038 023 0 22697 0
1039 023 0 22697 0
1040 023 0 22697 0
1041 023 0 22697 0
1042 023 0 22697 0
1043 023 0 22697 0
1044 023 0 22697 0
1045 023 0 22697 0
1046 023 0 22697 0
1047 023 0 22697 0
1048 023 0 22697 0
1049 023 0 22697 0
1050 023 0 22697 0
1051 023 0 22697 0
1052 023 0 22697 0
1053 023 0 22697 0
1054 023 0 22697 0
1055 023 0 22697 0
1056 023 0 22697 0
1057 023 0 22697 0
1058 023 0 22697 0
1059 023 0 22697 0
1060 023 0 22697 0
1002 024 0 16857 0
1003 024 0 16857 0
1004 024 0 16857 0
1005 024 0 16857 0
1006 024 0 16857 0
1007 024 0 16857 0
1008 024 0 16857 0
1009 024 0 16857 0
1010 024 0 16857 0
1011 024 0 16857 0
1012 024 0 16857 0
1013 024 0 16857 0
1014 024 0 16857 0
1015 024 0 16857 0
1016 024 0 16857 0
1017 024 0 16857 0
1018 024 0 16857 0
1019 024 0 16857 0
1020 024 0 16857 0
1021 024 0 16857 0
1022 024 0 16857 0
1023 024 0 16857 0
1024 024 0 16857 0
1025 024 0 16857 0
1026 024 0 16857 0
1027 024 0 16857 0
1028 024 0 16857 0
1029 024 0 16857 0
1030 024 0 16857 0
1031 024 0 16857 0
1032 024 0 16857 0
1033 024 0 16857 0
1034 024 0 16857 0
1035 024 0 16857 0
1036 024 0 16857 0
1037 024 0 16857 0
1038 024 0 16857 0
1039 024 0 16857 0
1040 024 0 16857 0
1041 024 0 16857 0
1042 024 0 16857 0
1043 024 0 16857 0
1044 024 0 16857 0
1045 024 0 16857 0
1046 024 0 16857 0
1047 024 0 16857 0
1048 024 0 16857 0
1049 024 0 16857 0
1050 024 0 16857 0
1051 024 0 16857 0
1052 024 0 16857 0
1053 024 0 16857 0
1054 024 0 16857 0
1055 024 0 16857 0
1056 024 0 16857 0
1057 024 0 16857 0
1058 024 0 16857 0
1059 024 0 16857 0
1060 024 0 16857 0
1002 025 0 5449 0
1003 025 0 5449 0
1004 025 0 5449 0
1005 025 0 5449 0
1006 025 0 5449 0
1007 025 0 5449 0
1008 025 0 5449 0
1009 025 0 5449 0
1010 025 0 5449 0
1011 025 0 5449 0
1012 025 0 5449 0
1013 025 0 5449 0
1014 025 0 5449 0
1015 025 0 5449 0
1016 025 0 5449 0
1017 025 0 5449 0
1018 025 0 5449 0
1019 025 0 5449 0
1020 025 0 5449 0
1021 025 0 5449 0
1022 025 0 5449 0
1023 025 0 5449 0
1024 025 0 5449 0
1025 025 0 5449 0
1026 025 0 5449 0
1027 025 0 5449 0
1028 025 0 5449 0
1029 025 0 5449 0
1030 025 0 5449 0
1031 025 0 5449 0
1032 025 0 5449 0
1033 025 0 5449 0
1034 025 0 5449 0
1035 025 0 5449 0
1036 025 0 5449 0
1037 025 0 5449 0
1038 025 0 5449 0
1039 025 0 5449 0
1040 025 0 5449 0
1041 025 0 5449 0
1042 025 0 5449 0
1043 025 0 5449 0
1044 025 0 5449 0
1045 025 0 5449 0
1046 025 0 5449 0
1047 025 0 5449 0
1048 025 0 5449 0
1049 025 0 5449 0
1050 025 0 5449 0
1051 025 0 5449 0
1052 025 0 5449 0
1053 025 0 5449 0
1054 025 0 5449 0
1055 025 0 5449 0
1056 025 0 5449 0
1057 025 0 5449 0
1058 025 0 5449 0
1059 025 0 5449 0
1060 025 0 5449 0
1002 026 0 6796 0
1003 026 0 6796 0
1004 026 0 6796 0
1005 026 0 6796 0
1006 026 0 6796 0
1007 026 0 6796 0
1008 026 0 6796 0
1009 026 0 6796 0
1010 026 0 6796 0
1011 026 0 6796 0
1012 026 0 6796 0
1013 026 0 6796 0
1014 026 0 6796 0
1015 026 0 6796 0
1016 026 0 6796 0
1017 026 0 6796 0
1018 026 0 6796 0
1019 026 0 6796 0
1020 026 0 6796 0
1021 026 0 6796 0
1022 026 0 6796 0
1023 026 0 6796 0
1024 026 0 6796 0
1025 026 0 6796 0
1026 026 0 6796 0
1027 026 0 6796 0
1028 026 0 6796 0
1029 026 0 6796 0
1030 026 0 6796 0
1031 026 0 6796 0
1032 026 0 6796 0
1033 026 0 6796 0
1034 026 0 6796 0
1035 026 0 6796 0
1036 026 0 6796 0
1037 026 0 6796 0
1038 026 0 6796 0
1039 026 0 6796 0
1040 026 0 6796 0
1041 026 0 6796 0
1042 026 0 6796 0
1043 026 0 6796 0
1044 026 0 6796 0
1045 026 0 6796 0
1046 026 0 6796 0
1047 026 0 6796 0
1048 026 0 6796 0
1049 026 0 6796 0
1050 026 0 6796 0
1051 026 0 6796 0
1052 026 0 6796 0
1053 026 0 6796 0
1054 026 0 6796 0
1055 026 0 6796 0
1056 026 0 6796 0
1057 026 0 6796 0
1058 026 0 6796 0
1059 026 0 6796 0
1060 026 0 6796 0
1002 027 0 6503 0
1003 027 0 6503 0
1004 027 0 6503 0
1005 027 0 6503 0
1006 027 0 6503 0
1007 027 0 6503 0
1008 027 0 6503 0
1009 027 0 6503 0
1010 027 0 6503 0
1011 027 0 6503 0
1012 027 0 6503 0
1013 027 0 6503 0
1014 027 0 6503 0
1015 027 0 6503 0
1016 027 0 6503 0
1017 027 0 6503 0
1018 027 0 6503 0
1019 027 0 6503 0
1020 027 0 6503 0
1021 027 0 6503 0
1022 027 0 6503 0
1023 027 0 6503 0
1024 027 0 6503 0
1025 027 0 6503 0
1026 027 0 6503 0
1027 027 0 6503 0
1028 027 0 6503 0
1029 027 0 6503 0
1030 027 0 6503 0
1031 027 0 6503 0
1032 027 0 6503 0
1033 027 0 6503 0
1034 027 0 6503 0
1035 027 0 6503 0
1036 027 0 6503 0
1037 027 0 6503 0
1038 027 0 6503 0
1039 027 0 6503 0
1040 027 0 6503 0
1041 027 0 6503 0
1042 027 0 6503 0
1043 027 0 6503 0
1044 027 0 6503 0
1045 027 0 6503 0
1046 027 0 6503 0
1047 027 0 6503 0
1048 027 0 6503 0
1049 027 0 6503 0
1050 027 0 6503 0
1051 027 0 6503 0
1052 027 0 6503 0
1053 027 0 6503 0
1054 027 0 6503 0
1055 027 0 6503 0
1056 027 0 6503 0
1057 027 0 6503 0
1058 027 0 6503 0
1059 027 101 6503 0.0155313
1060 027 0 6503 0
1002 028 0 5883 0
1003 028 0 5883 0
1004 028 0 5883 0
1005 028 0 5883 0
1006 028 0 5883 0
1007 028 0 5883 0
1008 028 0 5883 0
1009 028 0 5883 0
1010 028 0 5883 0
1011 028 0 5883 0
1012 028 0 5883 0
1013 028 0 5883 0
1014 028 0 5883 0
1015 028 0 5883 0
1016 028 0 5883 0
1017 028 0 5883 0
1018 028 0 5883 0
1019 028 0 5883 0
1020 028 0 5883 0
1021 028 0 5883 0
1022 028 0 5883 0
1023 028 0 5883 0
1024 028 0 5883 0
1025 028 0 5883 0
1026 028 0 5883 0
1027 028 0 5883 0
1028 028 0 5883 0
1029 028 0 5883 0
1030 028 0 5883 0
1031 028 0 5883 0
1032 028 0 5883 0
1033 028 0 5883 0
1034 028 0 5883 0
1035 028 0 5883 0
1036 028 0 5883 0
1037 028 0 5883 0
1038 028 0 5883 0
1039 028 0 5883 0
1040 028 0 5883 0
1041 028 0 5883 0
1042 028 0 5883 0
1043 028 0 5883 0
1044 028 0 5883 0
1045 028 0 5883 0
1046 028 0 5883 0
1047 028 0 5883 0
1048 028 0 5883 0
1049 028 0 5883 0
1050 028 0 5883 0
1051 028 0 5883 0
1052 028 0 5883 0
1053 028 0 5883 0
1054 028 3 5883 0.000509944
1055 028 0 5883 0
1056 028 0 5883 0
1057 028 0 5883 0
1058 028 0 5883 0
1059 028 0 5883 0
1060 028 0 5883 0
1002 029 0 14925 0
1003 029 0 14925 0
1004 029 0 14925 0
1005 029 0 14925 0
1006 029 0 14925 0
1007 029 0 14925 0
1008 029 0 14925 0
1009 029 0 14925 0
1010 029 0 14925 0
1011 029 0 14925 0
1012 029 0 14925 0
1013 029 0 14925 0
1014 029 0 14925 0
1015 029 0 14925 0
1016 029 0 14925 0
1017 029 0 14925 0
1018 029 0 14925 0
1019 029 0 14925 0
1020 029 0 14925 0
1021 029 0 14925 0
1022 029 0 14925 0
1023 029 0 14925 0
1024 029 0 14925 0
1025 029 0 14925 0
1026 029 0 14925 0
1027 029 2870 14925 0.192295
1028 029 0 14925 0
1029 029 0 14925 0
1030 029 0 14925 0
1031 029 0 14925 0
1032 029 0 14925 0
1033 029 0 14925 0
1034 029 0 14925 0
1035 029 0 14925 0
1036 029 296 14925 0.0198325
1037 029 0 14925 0
1038 029 0 14925 0
1039 029 0 14925 0
1040 029 4362 14925 0.292261
1041 029 0 14925 0
1042 029 0 14925 0
1043 029 0 14925 0
1044 029 0 14925 0
1045 029 1040 14925 0.0696817
1046 029 0 14925 0
1047 029 0 14925 0
1048 029 0 14925 0
1049 029 74 14925 0.00495812
1050 029 0 14925 0
1051 029 0 14925 0
1052 029 0 14925 0
1053 029 0 14925 0
1054 029 0 14925 0
1055 029 0 14925 0
1056 029 0 14925 0
1057 029 0 14925 0
1058 029 0 14925 0
1059 029 14750 14925 0.988275
1060 029 0 14925 0
1002 030 0 14052 0
1003 030 5 14052 0.000355821
1004 030 0 14052 0
1005 030 233 14052 0.0165813
1006 030 0 14052 0
1007 030 0 14052 0
1008 030 10248 14052 0.729291
1009 030 0 14052 0
1010 030 0 14052 0
1011 030 0 14052 0
1012 030 0 14052 0
1013 030 0 14052 0
1014 030 0 14052 0
1015 030 0 14052 0
1016 030 307 14052 0.0218474
1017 030 0 14052 0
1018 030 3088 14052 0.219755
1019 030 0 14052 0
1020 030 0 14052 0
1021 030 0 14052 0
1022 030 0 14052 0
1023 030 0 14052 0
1024 030 46 14052 0.00327356
1025 030 0 14052 0
1026 030 0 14052 0
1027 030 0 14052 0
1028 030 3352 14052 0.238543
1029 030 0 14052 0
1030 030 0 14052 0
1031 030 331 14052 0.0235554
1032 030 0 14052 0
1033 030 1030 14052 0.0732992
1034 030 0 14052 0
1035 030 0 14052 0
1036 030 0 14052 0
1037 030 0 14052 0
1038 030 0 14052 0
1039 030 0 14052 0
1040 030 0 14052 0
1041 030 0 14052 0
1042 030 0 14052 0
1043 030 0 14052 0
1044 030 0 14052 0
1045 030 0 14052 0
1046 030 0 14052 0
1047 030 0 14052 0
1048 030 0 14052 0
1049 030 0 14052 0
1050 030 80 14052 0.00569314
1051 030 3147 14052 0.223954
1052 030 0 14052 0
1053 030 0 14052 0
1054 030 10833 14052 0.770922
1055 030 8857 14052 0.630302
1056 030 0 14052 0
1057 030 0 14052 0
1058 030 0 14052 0
1059 030 0 14052 0
1060 030 0 14052 0
1002 031 0 10737 0
1003 031 0 10737 0
1004 031 0 10737 0
1005 031 0 10737 0
1006 031 0 10737 0
1007 031 0 10737 0
1008 031 0 10737 0
1009 031 0 10737 0
1010 031 0 10737 0
1011 031 0 10737 0
1012 031 0 10737 0
1013 031 0 10737 0
1014 031 0 10737 0
1015 031 0 10737 0
1016 031 0 10737 0
1017 031 0 10737 0
1018 031 0 10737 0
1019 031 0 10737 0
1020 031 0 10737 0
1021 031 0 10737 0
1022 031 0 10737 0
1023 031 0 10737 0
1024 031 0 10737 0
1025 031 0 10737 0
1026 031 0 10737 0
1027 031 0 10737 0
1028 031 0 10737 0
1029 031 0 10737 0
1030 031 0 10737 0
1031 031 0 10737 0
1032 031 0 10737 0
1033 031 0 10737 0
1034 031 0 10737 0
1035 031 0 10737 0
1036 031 0 10737 0
1037 031 0 10737 0
1038 031 0 10737 0
1039 031 0 10737 0
1040 031 0 10737 0
1041 031 0 10737 0
1042 031 0 10737 0
1043 031 0 10737 0
1044 031 0 10737 0
1045 031 0 10737 0
1046 031 0 10737 0
1047 031 0 10737 0
1048 031 0 10737 0
1049 031 0 10737 0
1050 031 0 10737 0
1051 031 0 10737 0
1052 031 0 10737 0
1053 031 0 10737 0
1054 031 0 10737 0
1055 031 0 10737 0
1056 031 0 10737 0
1057 031 0 10737 0
1058 031 0 10737 0
1059 031 0 10737 0
1060 031 0 10737 0
1002 032 0 10266 0
1003 032 0 10266 0
1004 032 0 10266 0
1005 032 0 10266 0
1006 032 0 10266 0
1007 032 0 10266 0
1008 032 0 10266 0
1009 032 0 10266 0
1010 032 0 10266 0
1011 032 0 10266 0
1012 032 0 10266 0
1013 032 0 10266 0
1014 032 0 10266 0
1015 032 0 10266 0
1016 032 0 10266 0
1017 032 0 10266 0
1018 032 0 10266 0
1019 032 2 10266 0.000194818
1020 032 0 10266 0
1021 032 0 10266 0
1022 032 0 10266 0
1023 032 0 10266 0
1024 032 0 10266 0
1025 032 0 10266 0
1026 032 0 10266 0
1027 032 0 10266 0
1028 032 0 10266 0
1029 032 0 10266 0
1030 032 0 10266 0
1031 032 0 10266 0
1032 032 0 10266 0
1033 032 0 10266 0
1034 032 0 10266 0
1035 032 0 10266 0
1036 032 0 10266 0
1037 032 0 10266 0
1038 032 0 10266 0
1039 032 0 10266 0
1040 032 0 10266 0
1041 032 0 10266 0
1042 032 0 10266 0
1043 032 0 10266 0
1044 032 0 10266 0
1045 032 0 10266 0
1046 032 0 10266 0
1047 032 0 10266 0
1048 032 0 10266 0
1049 032 0 10266 0
1050 032 0 10266 0
1051 032 0 10266 0
1052 032 0 10266 0
1053 032 0 10266 0
1054 032 0 10266 0
1055 032 274 10266 0.02669
1056 032 0 10266 0
1057 032 0 10266 0
1058 032 0 10266 0
1059 032 0 10266 0
1060 032 0 10266 0
1002 033 0 15605 0
1003 033 0 15605 0
1004 033 0 15605 0
1005 033 0 15605 0
1006 033 0 15605 0
1007 033 0 15605 0
1008 033 0 15605 0
1009 033 0 15605 0
1010 033 0 15605 0
1011 033 0 15605 0
1012 033 0 15605 0
1013 033 0 15605 0
1014 033 0 15605 0
1015 033 0 15605 0
1016 033 0 15605 0
1017 033 0 15605 0
1018 033 0 15605 0
1019 033 0 15605 0
1020 033 0 15605 0
1021 033 0 15605 0
1022 033 0 15605 0
1023 033 0 15605 0
1024 033 0 15605 0
1025 033 0 15605 0
1026 033 0 15605 0
1027 033 0 15605 0
1028 033 0 15605 0
1029 033 0 15605 0
1030 033 0 15605 0
1031 033 0 15605 0
1032 033 0 15605 0
1033 033 0 15605 0
1034 033 0 15605 0
1035 033 0 15605 0
1036 033 0 15605 0
1037 033 0 15605 0
1038 033 0 15605 0
1039 033 0 15605 0
1040 033 0 15605 0
1041 033 0 15605 0
1042 033 0 15605 0
1043 033 0 15605 0
1044 033 0 15605 0
1045 033 0 15605 0
1046 033 0 15605 0
1047 033 0 15605 0
1048 033 0 15605 0
1049 033 0 15605 0
1050 033 0 15605 0
1051 033 0 15605 0
1052 033 0 15605 0
1053 033 0 15605 0
1054 033 0 15605 0
1055 033 0 15605 0
1056 033 0 15605 0
1057 033 0 15605 0
1058 033 0 15605 0
1059 033 0 15605 0
1060 033 0 15605 0
1002 034 0 16508 0
1003 034 0 16508 0
1004 034 0 16508 0
1005 034 0 16508 0
1006 034 0 16508 0
1007 034 0 16508 0
1008 034 0 16508 0
1009 034 0 16508 0
1010 034 0 16508 0
1011 034 0 16508 0
1012 034 0 16508 0
1013 034 0 16508 0
1014 034 0 16508 0
1015 034 0 16508 0
1016 034 0 16508 0
1017 034 0 16508 0
1018 034 0 16508 0
1019 034 21 16508 0.00127211
1020 034 0 16508 0
1021 034 0 16508 0
1022 034 0 16508 0
1023 034 0 16508 0
1024 034 0 16508 0
1025 034 0 16508 0
1026 034 0 16508 0
1027 034 0 16508 0
1028 034 0 16508 0
1029 034 0 16508 0
1030 034 0 16508 0
1031 034 0 16508 0
1032 034 0 16508 0
1033 034 0 16508 0
1034 034 0 16508 0
1035 034 0 16508 0
1036 034 0 16508 0
1037 034 0 16508 0
1038 034 0 16508 0
1039 034 0 16508 0
1040 034 0 16508 0
1041 034 0 16508 0
1042 034 0 16508 0
1043 034 0 16508 0
1044 034 0 16508 0
1045 034 0 16508 0
1046 034 0 16508 0
1047 034 0 16508 0
1048 034 0 16508 0
1049 034 0 16508 0
1050 034 0 16508 0
1051 034 0 16508 0
1052 034 0 16508 0
1053 034 0 16508 0
1054 034 0 16508 0
1055 034 0 16508 0
1056 034 0 16508 0
1057 034 0 16508 0
1058 034 0 16508 0
1059 034 0 16508 0
1060 034 0 16508 0
1002 035 0 3691 0
1003 035 0 3691 0
1004 035 0 3691 0
1005 035 0 3691 0
1006 035 0 3691 0
1007 035 0 3691 0
1008 035 0 3691 0
1009 035 0 3691 0
1010 035 0 3691 0
1011 035 0 3691 0
1012 035 0 3691 0
1013 035 0 3691 0
1014 035 0 3691 0
1015 035 1 3691 0.000270929
1016 035 0 3691 0
1017 035 0 3691 0
1018 035 0 3691 0
1019 035 0 3691 0
1020 035 0 3691 0
1021 035 0 3691 0
1022 035 0 3691 0
1023 035 0 3691 0
1024 035 0 3691 0
1025 035 0 3691 0
1026 035 0 3691 0
1027 035 0 3691 0
1028 035 0 3691 0
1029 035 0 3691 0
1030 035 0 3691 0
1031 035 0 3691 0
1032 035 0 3691 0
1033 035 0 3691 0
1034 035 0 3691 0
1035 035 0 3691 0
1036 035 0 3691 0
1037 035 0 3691 0
1038 035 0 3691 0
1039 035 0 3691 0
1040 035 0 3691 0
1041 035 0 3691 0
1042 035 0 3691 0
1043 035 0 3691 0
1044 035 0 3691 0
1045 035 0 3691 0
1046 035 0 3691 0
1047 035 959 3691 0.259821
1048 035 0 3691 0
1049 035 0 3691 0
1050 035 0 3691 0
1051 035 0 3691 0
1052 035 0 3691 0
1053 035 0 3691 0
1054 035 0 3691 0
1055 035 0 3691 0
1056 035 0 3691 0
1057 035 0 3691 0
1058 035 0 3691 0
1059 035 0 3691 0
1060 035 0 3691 0
1002 036 0 2439 0
1003 036 803 2439 0.329233
1004 036 0 2439 0
1005 036 0 2439 0
1006 036 0 2439 0
1007 036 0 2439 0
1008 036 0 2439 0
1009 036 0 2439 0
1010 036 0 2439 0
1011 036 0 2439 0
1012 036 0 2439 0
1013 036 0 2439 0
1014 036 0 2439 0
1015 036 0 2439 0
1016 036 0 2439 0
1017 036 0 2439 0
1018 036 0 2439 0
1019 036 0 2439 0
1020 036 0 2439 0
1021 036 0 2439 0
1022 036 0 2439 0
1023 036 0 2439 0
1024 036 0 2439 0
1025 036 0 2439 0
1026 036 0 2439 0
1027 036 0 2439 0
1028 036 0 2439 0
1029 036 0 2439 0
1030 036 0 2439 0
1031 036 0 2439 0
1032 036 0 2439 0
1033 036 0 2439 0
1034 036 0 2439 0
1035 036 0 2439 0
1036 036 0 2439 0
1037 036 0 2439 0
1038 036 0 2439 0
1039 036 0 2439 0
1040 036 0 2439 0
1041 036 0 2439 0
1042 036 0 2439 0
1043 036 0 2439 0
1044 036 0 2439 0
1045 036 0 2439 0
1046 036 0 2439 0
1047 036 0 2439 0
1048 036 0 2439 0
1049 036 0 2439 0
1050 036 0 2439 0
1051 036 0 2439 0
1052 036 0 2439 0
1053 036 0 2439 0
1054 036 0 2439 0
1055 036 0 2439 0
1056 036 0 2439 0
1057 036 0 2439 0
1058 036 0 2439 0
1059 036 0 2439 0
1060 036 0 2439 0
1002 037 0 7465 0
1003 037 0 7465 0
1004 037 0 7465 0
1005 037 0 7465 0
1006 037 0 7465 0
1007 037 0 7465 0
1008 037 0 7465 0
1009 037 0 7465 0
1010 037 0 7465 0
1011 037 0 7465 0
1012 037 0 7465 0
1013 037 0 7465 0
1014 037 0 7465 0
1015 037 8 7465 0.00107167
1016 037 0 7465 0
1017 037 0 7465 0
1018 037 0 7465 0
1019 037 0 7465 0
1020 037 0 7465 0
1021 037 0 7465 0
1022 037 0 7465 0
1023 037 0 7465 0
1024 037 0 7465 0
1025 037 0 7465 0
1026 037 0 7465 0
1027 037 0 7465 0
1028 037 0 7465 0
1029 037 0 7465 0
1030 037 0 7465 0
1031 037 0 7465 0
1032 037 0 7465 0
1033 037 0 7465 0
1034 037 0 7465 0
1035 037 0 7465 0
1036 037 0 7465 0
1037 037 0 7465 0
1038 037 0 7465 0
1039 037 0 7465 0
1040 037 0 7465 0
1041 037 0 7465 0
1042 037 0 7465 0
1043 037 0 7465 0
1044 037 0 7465 0
1045 037 0 7465 0
1046 037 0 7465 0
1047 037 2333 7465 0.312525
1048 037 0 7465 0
1049 037 0 7465 0
1050 037 0 7465 0
1051 037 0 7465 0
1052 037 0 7465 0
1053 037 0 7465 0
1054 037 0 7465 0
1055 037 0 7465 0
1056 037 0 7465 0
1057 037 764 7465 0.102344
1058 037 0 7465 0
1059 037 53 7465 0.0070998
1060 037 0 7465 0
1002 038 0 7528 0
1003 038 5774 7528 0.767003
1004 038 0 7528 0
1005 038 0 7528 0
1006 038 0 7528 0
1007 038 0 7528 0
1008 038 36 7528 0.00478215
1009 038 0 7528 0
1010 038 0 7528 0
1011 038 0 7528 0
1012 038 0 7528 0
1013 038 0 7528 0
1014 038 0 7528 0
1015 038 0 7528 0
1016 038 0 7528 0
1017 038 0 7528 0
1018 038 443 7528 0.058847
1019 038 0 7528 0
1020 038 0 7528 0
1021 038 0 7528 0
1022 038 0 7528 0
1023 038 0 7528 0
1024 038 0 7528 0
1025 038 0 7528 0
1026 038 0 7528 0
1027 038 0 7528 0
1028 038 0 7528 0
1029 038 0 7528 0
1030 038 0 7528 0
1031 038 0 7528 0
1032 038 0 7528 0
1033 038 0 7528 0
1034 038 0 7528 0
1035 038 0 7528 0
1036 038 0 7528 0
1037 038 3411 7528 0.453108
1038 038 0 7528 0
1039 038 0 7528 0
1040 038 0 7528 0
1041 038 0 7528 0
1042 038 0 7528 0
1043 038 0 7528 0
1044 038 0 7528 0
1045 038 0 7528 0
1046 038 0 7528 0
1047 038 0 7528 0
1048 038 0 7528 0
1049 038 0 7528 0
1050 038 0 7528 0
1051 038 0 7528 0
1052 038 0 7528 0
1053 038 0 7528 0
1054 038 5 7528 0.000664187
1055 038 481 7528 0.0638948
1056 038 0 7528 0
1057 038 0 7528 0
1058 038 0 7528 0
1059 038 0 7528 0
1060 038 0 7528 0
1002 039 0 7872 0
1003 039 0 7872 0
1004 039 0 7872 0
1005 039 0 7872 0
1006 039 0 7872 0
1007 039 0 7872 0
1008 039 0 7872 0
1009 039 0 7872 0
1010 039 0 7872 0
1011 039 0 7872 0
1012 039 0 7872 0
1013 039 0 7872 0
1014 039 0 7872 0
1015 039 0 7872 0
1016 039 0 7872 0
1017 039 0 7872 0
1018 039 0 7872 0
1019 039 0 7872 0
1020 039 0 7872 0
1021 039 0 7872 0
1022 039 0 7872 0
1023 039 0 7872 0
1024 039 0 7872 0
1025 039 0 7872 0
1026 039 0 7872 0
1027 039 0 7872 0
1028 039 0 7872 0
1029 039 0 7872 0
1030 039 0 7872 0
1031 039 0 7872 0
1032 039 0 7872 0
1033 039 0 7872 0
